1 1 2.22457 4e-07
1 2 8.4818 9e-07
1 3 6.8818 0.1
2 2 28.2957 8e-07
3 1 4.61504 0.212132
1 4 6.6818 0.0894425
2 3 27.5607 0.02
1 5 5.76984 0.254127
2 4 29.2711 5.34e-05
3 3 31.994 1.8e-06
2 5 28.8614 0.0075593
3 4 39.2451 4.2e-06
4 3 37.6008 7.07e-05
5 2 24.9109 0.0251503
2 6 31.3962 8.88e-05
3 5 41.2777 4.72e-05
4 4 56.4995 3.52e-05
5 3 37.7372 0.001
6 2 24.8122 0.0182432
2 7 30.1413 0.0468162
3 6 45.3399 0.0001863
4 5 58.164 7.65e-05
5 4 56.3136 0.0009027
6 3 39.0368 0.0021366
2 8 29.9513 0.092848
3 7 45.3135 0.012721
4 6 64.9763 8.1e-05
5 5 64.7508 1.5e-05
6 4 60.3204 7e-05
7 3 36.4367 0.4
3 8 45.7092 0.0006149
4 7 65.4779 0.0002376
5 6 76.2051 1.21e-05
6 5 73.441 5.94e-05
7 4 58.9424 0.0050006
8 3 34.7868 0.060038
3 9 45.4992 0.030006
4 8 68.6487 0.001908
5 7 79.5747 0.0013212
6 6 92.1617 2.4e-06
7 5 74.0413 0.0009996
8 4 58.5837 0.012
3 10 45.5992 0.0700024
4 9 68.1387 0.0101803
5 8 84.4535 0.0009997
6 7 97.108 2.6e-06
7 6 94.1052 0.0002691
4 10 69.9146 0.132245
5 9 85.423 0.0212128
6 8 105.284 5.6e-06
7 7 104.659 2.8e-06
8 6 98.7319 2.52e-05
9 5 73.9929 0.0411194
4 11 68.1146 0.165798
5 10 88.2007 0.0210285
6 9 106.503 0.0007995
7 8 115.492 3e-06
8 7 111.955 0.0004905
9 6 97.4619 0.0139995
10 5 73.0309 0.066684
4 12 68.5646 0.165797
5 11 88.1177 0.0245664
6 10 110.753 0.0035776
7 9 117.981 0.0023008
8 8 127.619 3.2e-06
9 7 111.425 0.0053648
10 6 97.3308 0.02048
5 12 89.5844 0.204104
6 11 111.486 0.0173655
7 10 123.866 0.0150008
8 9 131.762 3.4e-06
9 8 128.22 0.0002482
10 7 112.888 0.0003536
11 6 93.887 0.0596156
5 13 89.5794 0.204165
6 12 115.67 0.0300006
7 11 126.694 0.0185688
8 10 139.808 3.6e-06
9 9 137.369 0.0004626
10 8 132.143 0.0003636
11 7 111.64 0.0938808
5 14 89.6731 0.525363
6 13 116.247 0.0983896
7 12 132.022 0.0164046
8 11 143.763 0.0026372
9 10 147.801 3.8e-06
10 9 143.78 0.0001596
11 8 131.82 0.0105355
12 7 112.128 0.0600001
5 15 88.1131 0.546356
6 14 119.229 0.230624
7 13 134.183 0.078894
8 12 151.371 0.000884
9 11 154.403 3e-05
10 10 160.645 4e-06
11 9 145.97 0.001108
12 8 134.561 0.001862
7 14 138.789 0.134047
8 13 155.177 0.0119994
9 12 162.504 0.0017997
10 11 167.406 3.78e-05
11 10 163.077 4.2e-05
6 16 119.264 0.231491
7 15 140.328 0.207779
8 14 162.027 0.0569206
9 13 167.734 0.0123992
10 12 177.77 1.76e-05
11 11 174.145 0.000132
7 16 143.443 0.420569
8 15 164.76 0.121711
9 14 175.314 0.0333201
10 13 182.971 0.0001035
11 12 186.564 4.6e-06
12 11 181.726 3.22e-05
8 16 168.952 0.164875
9 15 179.126 0.0976704
10 14 191.84 0.0005136
11 13 193.524 1.68e-05
12 12 198.257 1.44e-05
13 11 183.59 0.000228
8 17 168.195 0.165085
9 16 183.408 0.0964425
10 15 195.995 0.029045
11 14 202.535 0.0012
12 13 205.588 4.75e-05
13 12 200.528 6.5e-05
8 18 168.934 0.164949
9 17 184.138 0.107026
10 16 201.55 0.0184288
11 15 208.109 0.0035022
12 14 216.681 2.86e-05
13 13 211.894 6.76e-05
9 18 185.751 0.120199
10 17 203.051 0.0907713
11 16 214.838 0.003726
12 15 223.124 4.86e-05
13 14 224.952 4.86e-05
14 13 219.357 0.000108
9 19 185.552 0.120347
10 18 206.874 0.126067
11 17 218.379 0.0102452
12 16 231.629 0.0002604
13 15 232.677 5.04e-05
14 14 236.537 5.6e-06
15 13 221.41 0.001148
9 20 186.877 0.525364
10 19 207.845 0.149504
11 18 222.782 0.007337
12 17 235.292 0.0003451
13 16 242.105 0.0003451
14 15 245.01 5.8e-06
15 14 239.286 0.0003596
10 20 211.036 0.253251
11 19 225.059 0.004728
12 18 241.633 0.001296
13 17 247.833 0.001935
14 16 255.62 2.4e-05
15 15 250.605 6.6e-05
16 14 243.681 0.000207
10 21 211.206 0.266194
11 20 229.359 0.0139717
12 19 243.945 0.0030752
13 18 254.991 0.0022351
14 17 262.207 4.34e-05
15 16 262.916 6.2e-06
16 15 256.736 0.0002294
11 21 231.036 0.0372608
12 20 249.723 0.0032608
13 19 259.211 0.0071712
14 18 271.407 0.0002976
15 17 270.852 4.16e-05
16 16 271.78 6.4e-06
17 15 258.317 0.0005632
11 22 233.968 0.449912
12 21 252.002 0.0026631
13 20 264.68 0.0069861
14 19 275.915 0.0006996
15 18 280.956 0.001089
16 17 280.422 6.6e-06
17 16 274.057 0.0003894
11 23 234.139 0.599417
12 22 256.713 0.0068918
13 21 267.252 0.0021046
14 20 283.464 0.0008024
15 19 287.238 0.0008092
16 18 291.839 4.42e-05
17 17 285.565 4.76e-05
12 23 257.468 0.269668
13 22 272.549 0.0073605
14 21 285.935 0.0358575
15 20 295.619 0.0018655
16 19 298.825 4.2e-05
17 18 298.21 3.5e-05
18 17 291.461 0.000679
12 24 260.799 0.690239
13 23 274.447 0.149504
14 22 292.051 0.0717984
15 21 299.083 0.0131148
16 20 308.714 0.0001872
17 19 306.79 3.6e-05
18 18 306.717 2.88e-05
19 17 293.12 0.000324
12 25 261.039 0.698948
13 24 278.659 0.180246
14 23 294.257 0.113808
15 22 305.9 0.0379472
16 21 313.018 0.0001998
17 20 317.1 5.18e-05
18 19 315.504 0.0002072
19 18 308.574 9.25e-05
14 24 299.928 0.104793
15 23 309.596 0.07258
16 22 321.054 0.0071706
17 21 323.208 9.88e-05
18 20 327.343 0.0001938
19 19 320.646 0.0001938
14 25 301.508 0.135533
15 24 315.821 0.112644
16 23 325.427 0.0500019
17 22 331.282 0.0017316
18 21 333.941 0.0049998
19 20 333.724 1.17e-05
20 19 326.417 0.0005967
14 26 306.233 0.121992
15 25 319.257 0.083608
16 24 333.173 0.003984
17 23 337.111 0.032064
18 22 343.81 8e-06
19 21 341.524 5.6e-05
20 20 342.052 2.4e-05
21 19 326.947 0.002828
15 26 324.169 0.120163
16 25 337.415 0.0041
17 24 344.931 0.0687242
18 23 349.909 0.0003485
19 22 351.619 1.23e-05
20 21 350.415 0.0001394
21 20 343.137 7.79e-05
15 27 326.168 0.0950082
16 26 344.116 0.002793
17 25 350.527 0.0596148
18 24 359.336 0.005775
19 23 359.153 0.000105
20 22 361.896 0.000147
21 21 354.687 0.0001554
16 27 346.745 0.0049708
17 26 357.926 0.0618598
18 25 364.994 0.0053105
19 24 368.777 0.0004085
20 23 369.829 0.0002279
21 22 366.826 0.0018619
22 21 359.171 0.005719
16 28 351.825 0.0052184
17 27 362.317 0.0855668
18 26 373.729 0.001584
19 25 376.055 0.000418
20 24 380.96 0.0003256
21 23 376.525 0.0017556
22 22 375.475 0.0006996
23 21 360.952 0.0072644
17 28 368.172 0.136165
18 27 378.898 0.000513
19 26 384.96 0.000522
20 25 388.375 0.0003645
21 24 387.852 0.0006615
22 23 385.008 0.000837
23 22 377.102 0.000864
17 29 371.716 0.0972486
18 28 386.97 0.0023276
19 27 391.83 0.0007268
20 26 398.773 0.0022356
21 25 396.613 0.0006716
22 24 398.197 9.2e-05
