,iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,total_tests,new_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,new_vaccinations_smoothed_per_million,new_people_vaccinated_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index,population,excess_mortality_cumulative_absolute,excess_mortality_cumulative,excess_mortality,excess_mortality_cumulative_per_million
412,ITA,Europe,Italy,2021-02-18,2751657.0,12066.0,11913.0,94540.0,369.0,314.571,46608.652,204.379,201.787,1601.356,6.25,5.328,1.04,2045.0,34.639,20008.0,338.903,963.0,16.312,6525.0,110.523,37204747.0,288458.0,628.031,4.869,259994.0,4.389,0.0451,22.2,tests performed,3405389.0,2047894.0,1357522.0,,90661.0,66236.0,5.77,3.47,2.3,,1122.0,58390.0,0.099,77.78,205.859,47.9,23.021,16.24,35220.084,2.0,113.151,4.78,19.8,27.8,,3.18,83.51,0.892,59037472.0,,,,
413,ITA,Europe,Italy,2021-02-19,2765412.0,13755.0,11715.571,94882.0,342.0,307.571,46841.64,232.988,198.443,1607.149,5.793,5.21,1.07,2059.0,34.876,19890.0,336.905,961.0,16.278,6624.0,112.2,37501875.0,297128.0,633.046,5.016,261353.0,4.412,0.0457,21.9,tests performed,3499085.0,2134761.0,1364351.0,,93696.0,68960.0,5.93,3.62,2.31,,1168.0,62355.0,0.106,77.78,205.859,47.9,23.021,16.24,35220.084,2.0,113.151,4.78,19.8,27.8,,3.18,83.51,0.892,59037472.0,,,,
414,ITA,Europe,Italy,2021-02-20,2780882.0,15470.0,11940.857,95235.0,353.0,312.857,47103.677,262.037,202.259,1613.128,5.979,5.299,1.1,2063.0,34.944,19788.0,335.177,980.0,16.6,6773.0,114.724,37807953.0,306078.0,638.213,5.167,263573.0,4.449,0.0461,21.7,tests performed,3577699.0,2208860.0,1368866.0,,78614.0,72626.0,6.06,3.74,2.32,,1230.0,66345.0,0.112,77.78,205.859,47.9,23.021,16.24,35220.084,2.0,113.151,4.78,19.8,27.8,,3.18,83.51,0.892,59037472.0,,,,
415,ITA,Europe,Italy,2021-02-21,2795796.0,14914.0,12139.571,95486.0,251.0,304.286,47356.296,252.619,205.625,1617.38,4.252,5.154,1.12,2094.0,35.469,19898.0,337.04,979.0,16.583,6962.0,117.925,38058939.0,250986.0,642.45,4.237,270051.0,4.559,0.0462,21.6,tests performed,3628970.0,2257871.0,1371126.0,,51271.0,75660.0,6.15,3.82,2.32,,1282.0,69428.0,0.118,77.78,205.859,47.9,23.021,16.24,35220.084,2.0,113.151,4.78,19.8,27.8,,3.18,83.51,0.892,59037472.0,109642.914,14.44,5.64,1850.8152
416,ITA,Europe,Italy,2021-02-22,2809246.0,13450.0,12481.0,95718.0,232.0,305.857,47584.117,227.821,211.408,1621.309,3.93,5.181,1.15,2118.0,35.876,20273.0,343.392,1019.0,17.26,7277.0,123.261,38229611.0,170672.0,645.331,2.881,268822.0,4.538,0.0476,21.0,tests performed,3735245.0,2358754.0,1376518.0,,106275.0,81835.0,6.33,4.0,2.33,,1386.0,75698.0,0.128,77.78,205.859,47.9,23.021,16.24,35220.084,2.0,113.151,4.78,19.8,27.8,,3.18,83.51,0.892,59037472.0,,,,
417,ITA,Europe,Italy,2021-02-23,2818863.0,9617.0,12805.714,95992.0,274.0,308.143,47747.014,162.897,216.908,1625.95,4.641,5.219,1.17,2146.0,36.35,20441.0,346.238,1062.0,17.989,7609.0,128.884,38533461.0,303850.0,650.46,5.129,273083.0,4.61,0.0484,20.6,tests performed,3842312.0,2460328.0,1382011.0,,107067.0,86912.0,6.51,4.17,2.34,,1472.0,80878.0,0.137,77.78,205.859,47.9,23.021,16.24,35220.084,2.0,113.151,4.78,19.8,27.8,,3.18,83.51,0.892,59037472.0,,,,
418,ITA,Europe,Italy,2021-02-24,2832162.0,13299.0,13224.429,96348.0,356.0,311.0,47972.278,225.264,224.001,1631.98,6.03,5.268,1.2,2157.0,36.536,20374.0,345.103,1127.0,19.09,7789.0,131.933,38873708.0,340247.0,656.203,5.744,279631.0,4.72,0.0495,20.2,tests performed,3965035.0,2574891.0,1390171.0,,122723.0,92901.0,6.72,4.36,2.35,,1574.0,87073.0,0.147,77.78,205.859,47.9,23.021,16.24,35220.084,2.0,113.151,4.78,19.8,27.8,,3.18,83.51,0.892,59037472.0,,,,
419,ITA,Europe,Italy,2021-02-25,2848564.0,16402.0,13843.857,96666.0,318.0,303.714,48250.101,277.824,234.493,1637.367,5.386,5.144,1.21,2168.0,36.722,20425.0,345.967,1128.0,19.107,7947.0,134.609,39227412.0,353704.0,662.174,5.971,288952.0,4.878,0.0509,19.6,tests performed,4094078.0,2691618.0,1402487.0,,129043.0,98384.0,6.93,4.56,2.38,,1666.0,91961.0,0.156,77.78,205.859,47.9,23.021,16.24,35220.084,2.0,113.151,4.78,19.8,27.8,,3.18,83.51,0.892,59037472.0,,,,
420,ITA,Europe,Italy,2021-02-26,2868435.0,19871.0,14717.571,96974.0,308.0,298.857,48586.684,336.583,249.292,1642.584,5.217,5.062,1.22,2194.0,37.163,20486.0,347.0,1165.0,19.733,8258.0,139.877,39552816.0,325404.0,667.667,5.493,292992.0,4.946,0.0527,19.0,tests performed,4233357.0,2815449.0,1417935.0,,139279.0,104896.0,7.17,4.77,2.4,,1777.0,97241.0,0.165,77.78,205.859,47.9,23.021,16.24,35220.084,2.0,113.151,4.78,19.8,27.8,,3.18,83.51,0.892,59037472.0,,,,
421,ITA,Europe,Italy,2021-02-27,2888923.0,20488.0,15434.429,97227.0,253.0,284.571,48933.718,347.034,261.434,1646.869,4.285,4.82,1.21,2216.0,37.535,20588.0,348.728,1191.0,20.174,8590.0,145.501,39875863.0,323047.0,673.12,5.453,295416.0,4.987,0.0542,18.5,tests performed,4360558.0,2930717.0,1429868.0,,127201.0,111837.0,7.39,4.96,2.42,,1894.0,103122.0,0.175,77.78,205.859,47.9,23.021,16.24,35220.084,2.0,113.151,4.78,19.8,27.8,,3.18,83.51,0.892,59037472.0,,,,
422,ITA,Europe,Italy,2021-02-28,2907825.0,18902.0,16004.143,97507.0,280.0,288.714,49253.887,320.17,271.084,1651.612,4.743,4.89,1.21,2231.0,37.79,20869.0,353.487,1197.0,20.275,8821.0,149.414,40132887.0,257024.0,677.459,4.339,296278.0,5.001,0.0559,17.9,tests performed,4439096.0,3001052.0,1438071.0,,78538.0,115732.0,7.52,5.08,2.44,,1960.0,106169.0,0.18,77.78,205.859,47.9,23.021,16.24,35220.084,2.0,113.151,4.78,19.8,27.8,,3.18,83.51,0.892,59037472.0,110181.516,14.25,3.87,1859.907
423,ITA,Europe,Italy,2021-03-01,2925265.0,17440.0,16574.143,97699.0,192.0,283.0,49549.293,295.406,280.739,1654.864,3.252,4.794,1.21,2289.0,38.772,21401.0,362.499,1206.0,20.428,8984.0,152.175,40303520.0,170633.0,680.339,2.88,296273.0,5.001,0.0576,17.4,tests performed,4575341.0,3112799.0,1462571.0,,136245.0,120014.0,7.75,5.27,2.48,,2033.0,107721.0,0.182,77.78,205.859,47.9,23.021,16.24,35220.084,2.0,113.151,4.78,19.8,27.8,,3.18,83.51,0.892,59037472.0,,,,
424,ITA,Europe,Italy,2021-03-02,2938371.0,13106.0,17072.571,97945.0,246.0,279.0,49771.288,221.995,289.182,1659.031,4.167,4.726,1.21,2327.0,39.416,21897.0,370.9,1231.0,20.851,9341.0,158.222,40639503.0,335983.0,686.011,5.672,300863.0,5.079,0.0585,17.1,tests performed,4737927.0,3244624.0,1493333.0,,162586.0,127945.0,8.03,5.5,2.53,,2167.0,112042.0,0.19,77.78,205.859,47.9,23.021,16.24,35220.084,2.0,113.151,4.78,19.8,27.8,,3.18,83.51,0.892,59037472.0,,,,
425,ITA,Europe,Italy,2021-03-03,2955434.0,17063.0,17610.286,98288.0,343.0,277.143,50060.307,289.02,298.29,1664.841,5.81,4.694,1.21,2411.0,40.838,22174.0,375.592,1275.0,21.596,9754.0,165.217,40998387.0,358884.0,692.069,6.058,303526.0,5.124,0.0601,16.6,tests performed,4926017.0,3390567.0,1535480.0,,188090.0,137283.0,8.34,5.74,2.6,,2325.0,116525.0,0.197,77.78,205.859,47.9,23.021,16.24,35220.084,2.0,113.151,4.78,19.8,27.8,,3.18,83.51,0.892,59037472.0,,,,
426,ITA,Europe,Italy,2021-03-04,2976274.0,20840.0,18244.286,98635.0,347.0,281.286,50413.304,352.996,309.029,1670.719,5.878,4.765,1.2,2475.0,41.923,22632.0,383.35,1329.0,22.511,10122.0,171.45,41338022.0,339635.0,697.802,5.733,301516.0,5.09,0.0619,16.2,tests performed,5124932.0,3542211.0,1582751.0,,198915.0,147265.0,8.68,6.0,2.68,,2494.0,121513.0,0.206,77.78,205.859,47.9,23.021,16.24,35220.084,2.0,113.151,4.78,19.8,27.8,,3.18,83.51,0.892,59037472.0,,,,
427,ITA,Europe,Italy,2021-03-05,2999119.0,22845.0,18669.143,98974.0,339.0,285.714,50800.261,386.958,316.225,1676.461,5.742,4.84,1.19,2525.0,42.769,22899.0,387.872,1363.0,23.087,10471.0,177.362,41716485.0,378463.0,704.191,6.389,309096.0,5.218,0.062,16.1,tests performed,5331972.0,3696780.0,1635222.0,,207040.0,156945.0,9.03,6.26,2.77,,2658.0,125904.0,0.213,77.78,205.859,47.9,23.021,16.24,35220.084,2.0,113.151,4.78,19.8,27.8,,3.18,83.51,0.892,59037472.0,,,,
428,ITA,Europe,Italy,2021-03-06,3023129.0,24010.0,19172.286,99271.0,297.0,292.0,51206.952,406.691,324.748,1681.491,5.031,4.946,1.18,2571.0,43.549,23272.0,394.19,1414.0,23.951,10718.0,181.546,42071509.0,355024.0,710.184,5.993,313664.0,5.295,0.0633,15.8,tests performed,5510682.0,3836313.0,1674401.0,,178710.0,164303.0,9.33,6.5,2.84,,2783.0,129371.0,0.219,79.63,205.859,47.9,23.021,16.24,35220.084,2.0,113.151,4.78,19.8,27.8,,3.18,83.51,0.892,59037472.0,,,,
429,ITA,Europe,Italy,2021-03-07,3046762.0,23633.0,19848.143,99578.0,307.0,295.857,51607.257,400.305,336.196,1686.691,5.2,5.011,1.16,2605.0,44.125,23749.0,402.27,1444.0,24.459,10937.0,185.255,42342845.0,271336.0,714.764,4.58,315708.0,5.329,0.0644,15.5,tests performed,5613957.0,3919170.0,1694820.0,,103275.0,167837.0,9.51,6.64,2.87,,2843.0,131160.0,0.222,79.63,205.859,47.9,23.021,16.24,35220.084,2.0,113.151,4.78,19.8,27.8,,3.18,83.51,0.892,59037472.0,111102.72,14.11,6.66,1875.4573
430,ITA,Europe,Italy,2021-03-08,3067486.0,20724.0,20317.286,99785.0,207.0,298.0,51958.288,351.031,344.142,1690.198,3.506,5.048,1.15,2700.0,45.734,24531.0,415.516,1504.0,25.475,11327.0,191.861,42527529.0,184684.0,717.881,3.118,317716.0,5.363,0.0643,15.6,tests performed,5796443.0,4054121.0,1742361.0,,182486.0,174443.0,9.82,6.87,2.95,,2955.0,134475.0,0.228,79.63,205.859,47.9,23.021,16.24,35220.084,2.0,113.151,4.78,19.8,27.8,,3.18,83.51,0.892,59037472.0,,,,
431,ITA,Europe,Italy,2021-03-09,3081368.0,13882.0,20428.143,100103.0,318.0,308.286,52193.427,235.139,346.02,1695.584,5.386,5.222,1.14,2756.0,46.682,25149.0,425.984,1560.0,26.424,11541.0,195.486,42873501.0,345972.0,723.722,5.84,319143.0,5.387,0.0652,15.3,tests performed,5992736.0,4200927.0,1791849.0,,196293.0,179258.0,10.15,7.12,3.04,,3036.0,136615.0,0.231,79.63,205.859,47.9,23.021,16.24,35220.084,2.0,113.151,4.78,19.8,27.8,,3.18,83.51,0.892,59037472.0,,,,
432,ITA,Europe,Italy,2021-03-10,3101093.0,19725.0,20808.429,100479.0,376.0,313.0,52527.537,334.11,352.461,1701.953,6.369,5.302,1.14,2827.0,47.885,25709.0,435.469,1591.0,26.949,11781.0,199.551,43234541.0,361040.0,729.816,6.094,319451.0,5.392,0.0658,15.2,tests performed,6209551.0,4362641.0,1846954.0,,216815.0,183362.0,10.52,7.39,3.13,,3106.0,138868.0,0.235,79.63,205.859,47.9,23.021,16.24,35220.084,2.0,113.151,4.78,19.8,27.8,,3.18,83.51,0.892,59037472.0,,,,
433,ITA,Europe,Italy,2021-03-11,3123368.0,22275.0,21013.429,100811.0,332.0,310.857,52904.84,377.303,355.934,1707.577,5.624,5.265,1.13,2859.0,48.427,26106.0,442.194,1625.0,27.525,11941.0,202.261,43606758.0,372217.0,736.099,6.283,324105.0,5.471,0.0661,15.1,tests performed,6435214.0,4528448.0,1906819.0,,225663.0,187183.0,10.9,7.67,3.23,,3171.0,140891.0,0.239,79.63,205.859,47.9,23.021,16.24,35220.084,2.0,113.151,4.78,19.8,27.8,,3.18,83.51,0.892,59037472.0,,,,
434,ITA,Europe,Italy,2021-03-12,3149017.0,25649.0,21414.0,101184.0,373.0,315.714,53339.293,434.453,362.719,1713.895,6.318,5.348,1.12,2914.0,49.358,26570.0,450.053,1629.0,27.593,12117.0,205.243,43976394.0,369636.0,742.339,6.24,322844.0,5.45,0.0676,14.8,tests performed,6648755.0,4680848.0,1967968.0,,213541.0,188112.0,11.26,7.93,3.33,,3186.0,140581.0,0.238,79.63,205.859,47.9,23.021,16.24,35220.084,2.0,113.151,4.78,19.8,27.8,,3.18,83.51,0.892,59037472.0,,,,
435,ITA,Europe,Italy,2021-03-13,3175807.0,26790.0,21811.143,101564.0,380.0,327.571,53793.072,453.78,369.446,1720.331,6.437,5.549,1.11,2982.0,50.51,27135.0,459.623,1685.0,28.541,12379.0,209.68,44349338.0,372944.0,748.634,6.295,325404.0,5.493,0.0681,14.7,tests performed,6826623.0,4810212.0,2016478.0,,177868.0,187992.0,11.56,8.15,3.42,,3184.0,139128.0,0.236,79.63,205.859,47.9,23.021,16.24,35220.084,2.0,113.151,4.78,19.8,27.8,,3.18,83.51,0.892,59037472.0,,,,
436,ITA,Europe,Italy,2021-03-14,3201838.0,26031.0,22153.714,101881.0,317.0,329.0,54233.996,440.923,375.248,1725.701,5.369,5.573,1.09,3082.0,52.204,27600.0,467.5,1767.0,29.93,12615.0,213.678,44623304.0,273966.0,753.259,4.625,325780.0,5.499,0.0683,14.7,tests performed,6932918.0,4883089.0,2049901.0,,106295.0,188423.0,11.74,8.27,3.47,,3192.0,137703.0,0.233,79.63,205.859,47.9,23.021,16.24,35220.084,2.0,113.151,4.78,19.8,27.8,,3.18,83.51,0.892,59037472.0,112827.516,14.09,12.74,1904.5725
437,ITA,Europe,Italy,2021-03-15,3223142.0,21304.0,22236.571,102145.0,264.0,337.143,54594.851,360.856,376.652,1730.172,4.472,5.711,1.07,3157.0,53.475,28495.0,482.66,1779.0,30.133,12809.0,216.964,44802319.0,179015.0,756.281,3.022,324970.0,5.486,0.069,14.5,tests performed,7108719.0,4988357.0,2120444.0,,175801.0,187468.0,12.04,8.45,3.59,,3175.0,133462.0,0.226,79.63,205.859,47.9,23.021,16.24,35220.084,2.0,113.151,4.78,19.8,27.8,,3.18,83.51,0.892,59037472.0,,,,
438,ITA,Europe,Italy,2021-03-16,3238394.0,15252.0,22432.286,102499.0,354.0,342.286,54853.196,258.344,379.967,1736.169,5.996,5.798,1.06,3256.0,55.151,29354.0,497.21,1820.0,30.828,13012.0,220.402,45171694.0,369375.0,762.516,6.235,328313.0,5.542,0.0686,14.6,tests performed,7249739.0,5056656.0,2193182.0,,141020.0,179572.0,12.28,8.57,3.71,,3042.0,122247.0,0.207,79.63,205.859,47.9,23.021,16.24,35220.084,2.0,113.151,4.78,19.8,27.8,,3.18,83.51,0.892,59037472.0,,,,
439,ITA,Europe,Italy,2021-03-17,3258770.0,20376.0,22525.286,103001.0,502.0,360.286,55198.332,345.137,381.542,1744.672,8.503,6.103,1.05,3317.0,56.185,29834.0,505.34,1891.0,32.031,13082.0,221.588,45540778.0,369084.0,768.746,6.23,329462.0,5.561,0.0687,14.6,tests performed,7416132.0,5141741.0,2274517.0,,166393.0,172369.0,12.56,8.71,3.85,,2920.0,111300.0,0.189,79.63,205.859,47.9,23.021,16.24,35220.084,2.0,113.151,4.78,19.8,27.8,,3.18,83.51,0.892,59037472.0,,,,
440,ITA,Europe,Italy,2021-03-18,3281810.0,23040.0,22634.571,103432.0,431.0,374.429,55588.593,390.261,383.393,1751.972,7.3,6.342,1.04,3333.0,56.456,30027.0,508.609,1874.0,31.743,13159.0,222.892,45894515.0,353737.0,774.717,5.971,326822.0,5.517,0.0689,14.5,tests performed,7580427.0,5226322.0,2354251.0,,164295.0,163602.0,12.84,8.85,3.99,,2771.0,99696.0,0.169,79.63,205.859,47.9,23.021,16.24,35220.084,2.0,113.151,4.78,19.8,27.8,,3.18,83.51,0.892,59037472.0,,,,
441,ITA,Europe,Italy,2021-03-19,3306711.0,24901.0,22527.714,103855.0,423.0,381.571,56010.376,421.783,381.583,1759.137,7.165,6.463,1.04,3364.0,56.981,30222.0,511.912,1892.0,32.047,13164.0,222.977,46259337.0,364822.0,780.876,6.158,326135.0,5.505,0.0686,14.6,tests performed,7757281.0,5324241.0,2433199.0,,176854.0,158361.0,13.14,9.02,4.12,,2682.0,91913.0,0.156,79.63,205.859,47.9,23.021,16.24,35220.084,2.0,113.151,4.78,19.8,27.8,,3.18,83.51,0.892,59037472.0,,,,
442,ITA,Europe,Italy,2021-03-20,3332418.0,25707.0,22373.0,104241.0,386.0,382.429,56445.811,435.435,378.963,1765.675,6.538,6.478,1.04,3387.0,57.37,30448.0,515.74,1865.0,31.59,13141.0,222.587,46613817.0,354480.0,786.86,5.984,323497.0,5.461,0.0682,14.7,tests performed,7933888.0,5438581.0,2495471.0,,176607.0,158181.0,13.44,9.21,4.23,,2679.0,89767.0,0.152,79.63,205.859,47.9,23.021,16.24,35220.084,2.0,113.151,4.78,19.8,27.8,,3.18,83.51,0.892,59037472.0,,,,
443,ITA,Europe,Italy,2021-03-21,3356331.0,23913.0,22070.429,104642.0,401.0,394.429,56850.859,405.048,373.838,1772.467,6.792,6.681,1.04,3448.0,58.404,30932.0,523.938,1854.0,31.404,13165.0,222.994,46890903.0,277086.0,791.537,4.677,323943.0,5.468,0.0676,14.8,tests performed,8064724.0,5524146.0,2540745.0,,130836.0,161687.0,13.66,9.36,4.3,,2739.0,91580.0,0.155,79.63,205.859,47.9,23.021,16.24,35220.084,2.0,113.151,4.78,19.8,27.8,,3.18,83.51,0.892,59037472.0,115218.516,14.16,18.16,1944.9335
444,ITA,Europe,Italy,2021-03-22,3376376.0,20045.0,21890.571,104942.0,300.0,399.571,57190.389,339.53,370.791,1777.549,5.082,6.768,1.05,3510.0,59.454,31559.0,534.559,1838.0,31.133,13047.0,220.995,47060099.0,169196.0,794.393,2.856,322540.0,5.445,0.072,13.9,tests performed,8261714.0,5655052.0,2606829.0,,196990.0,164714.0,13.99,9.58,4.42,,2790.0,95242.0,0.161,79.63,205.859,47.9,23.021,16.24,35220.084,2.0,113.151,4.78,19.8,27.8,,3.18,83.51,0.892,59037472.0,,,,
445,ITA,Europe,Italy,2021-03-23,3400877.0,24501.0,23211.857,105328.0,386.0,404.143,57605.397,415.008,393.172,1784.087,6.538,6.846,1.02,3546.0,60.064,31974.0,541.588,1836.0,31.099,12841.0,217.506,47395288.0,335189.0,800.051,5.658,317656.0,5.362,0.0723,13.8,tests performed,8489153.0,5810869.0,2678459.0,,227439.0,177059.0,14.38,9.84,4.54,,2999.0,107745.0,0.183,79.63,205.859,47.9,23.021,16.24,35220.084,2.0,113.151,4.78,19.8,27.8,,3.18,83.51,0.892,59037472.0,,,,
446,ITA,Europe,Italy,2021-03-24,3419616.0,18739.0,22978.0,105879.0,551.0,411.143,57922.805,317.409,389.21,1793.42,9.333,6.964,0.99,3588.0,60.775,32026.0,542.469,1812.0,30.692,12715.0,215.372,47759055.0,363767.0,806.192,6.141,316897.0,5.349,0.0717,13.9,tests performed,8747772.0,5983114.0,2764835.0,,258619.0,190234.0,14.82,10.13,4.68,,3222.0,120196.0,0.204,79.63,205.859,47.9,23.021,16.24,35220.084,2.0,113.151,4.78,19.8,27.8,,3.18,83.51,0.892,59037472.0,,,,
447,ITA,Europe,Italy,2021-03-25,3440862.0,21246.0,22721.714,106339.0,460.0,415.286,58282.678,359.873,384.869,1801.212,7.792,7.034,0.97,3620.0,61.317,32044.0,542.774,1823.0,30.879,12753.0,216.015,48108527.0,349472.0,812.091,5.899,316287.0,5.339,0.0713,14.0,tests performed,9019876.0,6170653.0,2849403.0,,272104.0,205636.0,15.28,10.45,4.83,,3483.0,134904.0,0.229,79.63,205.859,47.9,23.021,16.24,35220.084,2.0,113.151,4.78,19.8,27.8,,3.18,83.51,0.892,59037472.0,,,,
448,ITA,Europe,Italy,2021-03-26,3464645.0,23783.0,22562.0,106799.0,460.0,420.571,58685.524,402.846,382.164,1809.004,7.792,7.124,0.95,3628.0,61.452,32100.0,543.722,1867.0,31.624,12774.0,216.371,48463509.0,354982.0,818.083,5.992,314882.0,5.315,0.0709,14.1,tests performed,9292959.0,6365316.0,2927829.0,,273083.0,219383.0,15.74,10.78,4.96,,3716.0,148725.0,0.252,79.63,205.859,47.9,23.021,16.24,35220.084,2.0,113.151,4.78,19.8,27.8,,3.18,83.51,0.892,59037472.0,,,,
449,ITA,Europe,Italy,2021-03-27,3488619.0,23974.0,22314.429,107256.0,457.0,430.714,59091.605,406.081,377.971,1816.744,7.741,7.296,0.95,3635.0,61.571,32256.0,546.365,1888.0,31.98,12649.0,214.254,48820585.0,357076.0,824.111,6.028,315253.0,5.322,0.0707,14.1,tests performed,9534716.0,6539713.0,2995194.0,,241757.0,228690.0,16.15,11.08,5.07,,3874.0,157305.0,0.266,79.63,205.859,47.9,23.021,16.24,35220.084,2.0,113.151,4.78,19.8,27.8,,3.18,83.51,0.892,59037472.0,,,,
450,ITA,Europe,Italy,2021-03-28,3512390.0,23771.0,22294.143,107636.0,380.0,427.714,59494.248,402.643,377.627,1823.181,6.437,7.245,0.94,3679.0,62.316,32380.0,548.465,1873.0,31.726,12407.0,210.155,49093288.0,272703.0,828.714,4.603,314626.0,5.311,0.0707,14.1,tests performed,9698635.0,6662748.0,3036079.0,,163919.0,233416.0,16.43,11.29,5.14,,3954.0,162657.0,0.276,79.63,205.859,47.9,23.021,16.24,35220.084,2.0,113.151,4.78,19.8,27.8,,3.18,83.51,0.892,59037472.0,118534.914,14.34,26.18,2000.9156
451,ITA,Europe,Italy,2021-03-29,3531994.0,19604.0,22231.143,107933.0,297.0,427.286,59826.308,332.06,376.56,1828.212,5.031,7.238,0.93,3721.0,63.028,32884.0,557.002,1838.0,31.133,12341.0,209.037,49249985.0,156697.0,831.359,2.645,312841.0,5.281,0.0658,15.2,tests performed,9943149.0,6841015.0,3102326.0,,244514.0,240205.0,16.84,11.59,5.25,,4069.0,169423.0,0.287,79.63,205.859,47.9,23.021,16.24,35220.084,2.0,113.151,4.78,19.8,27.8,,3.18,83.51,0.892,59037472.0,,,,
452,ITA,Europe,Italy,2021-03-30,3544894.0,12900.0,20573.857,108350.0,417.0,431.714,60044.814,218.505,348.488,1835.275,7.063,7.313,0.94,3716.0,62.943,32947.0,558.069,1790.0,30.32,12249.0,207.478,49551432.0,301447.0,836.448,5.089,308021.0,5.2,0.0656,15.2,tests performed,10214331.0,7035767.0,3178759.0,,271182.0,246454.0,17.3,11.92,5.38,,4175.0,174985.0,0.296,79.63,205.859,47.9,23.021,16.24,35220.084,2.0,113.151,4.78,19.8,27.8,,3.18,83.51,0.892,59037472.0,,,,
453,ITA,Europe,Italy,2021-03-31,3560945.0,16051.0,20189.857,108879.0,529.0,428.571,60316.692,271.878,341.984,1844.235,8.96,7.259,0.94,3710.0,62.841,32890.0,557.104,1773.0,30.032,12165.0,206.056,49902497.0,351065.0,842.374,5.926,306206.0,5.169,0.0672,14.9,tests performed,10522123.0,7252513.0,3269823.0,,307792.0,253479.0,17.82,12.28,5.54,,4294.0,181343.0,0.307,79.63,205.859,47.9,23.021,16.24,35220.084,2.0,113.151,4.78,19.8,27.8,,3.18,83.51,0.892,59037472.0,,,,
454,ITA,Europe,Italy,2021-04-01,3583444.0,22499.0,20368.857,109346.0,467.0,429.571,60697.789,381.097,345.016,1852.146,7.91,7.276,0.92,3681.0,62.35,32630.0,552.7,1757.0,29.761,12035.0,203.854,50258742.0,356245.0,848.387,6.014,307174.0,5.185,0.0663,15.1,tests performed,10811357.0,7451177.0,3360401.0,,289234.0,255926.0,18.31,12.62,5.69,,4335.0,182932.0,0.31,79.63,205.859,47.9,23.021,16.24,35220.084,2.0,113.151,4.78,19.8,27.8,,3.18,83.51,0.892,59037472.0,,,,
455,ITA,Europe,Italy,2021-04-02,3607083.0,23639.0,20348.286,109847.0,501.0,435.429,61098.195,400.407,344.667,1860.632,8.486,7.375,0.9,3704.0,62.74,32408.0,548.939,1701.0,28.812,11954.0,202.482,50589896.0,331154.0,853.977,5.59,303770.0,5.128,0.066,15.1,tests performed,11095498.0,7655992.0,3439730.0,,284141.0,257506.0,18.79,12.97,5.83,,4362.0,184382.0,0.312,79.63,205.859,47.9,23.021,16.24,35220.084,2.0,113.151,4.78,19.8,27.8,,3.18,83.51,0.892,59037472.0,,,,
456,ITA,Europe,Italy,2021-04-03,3629000.0,21917.0,20054.429,110328.0,481.0,438.857,61469.434,371.239,339.69,1868.779,8.147,7.434,0.88,3714.0,62.909,32203.0,545.467,1671.0,28.304,11869.0,201.042,50949110.0,359214.0,860.041,6.064,304075.0,5.133,0.0647,15.4,tests performed,11326621.0,7826192.0,3500655.0,,231123.0,255986.0,19.19,13.26,5.93,,4336.0,183783.0,0.311,83.33,205.859,47.9,23.021,16.24,35220.084,2.0,113.151,4.78,19.8,27.8,,3.18,83.51,0.892,59037472.0,,,,
457,ITA,Europe,Italy,2021-04-04,3650247.0,21247.0,19693.857,110704.0,376.0,438.286,61829.324,359.89,333.582,1875.148,6.369,7.424,0.85,3703.0,62.723,32135.0,544.315,1649.0,27.931,11766.0,199.297,51200043.0,250933.0,864.277,4.236,300965.0,5.08,0.0647,15.5,tests performed,11423005.0,7902164.0,3521067.0,,96384.0,246339.0,19.35,13.38,5.96,,4173.0,177059.0,0.3,83.33,205.859,47.9,23.021,16.24,35220.084,2.0,113.151,4.78,19.8,27.8,,3.18,83.51,0.892,59037472.0,121843.12,14.52,26.21,2056.7593
458,ITA,Europe,Italy,2021-04-05,3668264.0,18017.0,19467.143,111030.0,326.0,442.429,62134.503,305.179,329.742,1880.67,5.522,7.494,0.82,3737.0,63.299,32522.0,550.87,1649.0,27.931,11286.0,191.167,51302838.0,102795.0,866.012,1.735,293265.0,4.95,0.0653,15.3,tests performed,11594621.0,8035861.0,3558994.0,,171616.0,235925.0,19.64,13.61,6.03,,3996.0,170692.0,0.289,83.33,205.859,47.9,23.021,16.24,35220.084,2.0,113.151,4.78,19.8,27.8,,3.18,83.51,0.892,59037472.0,,,,
